"pipeline","model","attempts","profile","run","cut","status","baseline_mutation","augmented_mutation","baseline_mutation_percent","augmented_mutation_percent","delta_pp","source_dir"
"original","32b","15","baseline","2","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","DisplayHelper","SUCCESS","9/9","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","EmailFacadeState","SUCCESS","10/13","-","76.9230769230769",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","FilterMatcher","SUCCESS","17/24","-","70.8333333333333",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","GridLayout2","SUCCESS","20/103","-","19.4174757281553",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","HashCodeUtils","SUCCESS","31/38","-","81.5789473684211",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","IndexedString","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","NaturalSort","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","ObjectsUtil","SUCCESS","6/14","-","42.8571428571429",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","Reference","SUCCESS","10/19","-","52.6315789473684",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","Region","SUCCESS","6/25","18/25","24","72","48","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","SAXPathException","SUCCESS","1/10","-","10",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","SimpleCounter","SUCCESS","3/3","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","SortedArrayList","SUCCESS","13/19","-","68.4210526315789",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","SortedMapVector","SUCCESS","21/63","-","33.3333333333333",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","StringComparator","SUCCESS","14/16","-","87.5",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","StringEncoder64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","StringLink","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","StringList","SUCCESS","8/13","10/13","61.5384615384615","76.9230769230769","15.3846153846154","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","ToStringConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","UniqueTimestampGenerator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","Util","SUCCESS","8/28","-","28.5714285714286",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","2","Version","SUCCESS","12/19","17/19","63.1578947368421","89.4736842105263","26.3157894736842","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 2"
"original","32b","15","baseline","3","ArrayUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Axis","SUCCESS","17/40","-","42.5",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Base32","SUCCESS","58/72","-","80.5555555555556",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Base64Coder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","BigDecimalUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","ByteVector","SUCCESS","31/138","-","22.463768115942",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","CommandLine","SUCCESS","18/32","-","56.25",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","DateTools","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","DateUtil","SUCCESS","18/28","-","64.2857142857143",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","DisplayHelper","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","EmailFacadeState","SUCCESS","10/13","-","76.9230769230769",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","FilterMatcher","SUCCESS","20/24","-","83.3333333333333",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","GridLayout2","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","HashCodeUtils","SUCCESS","27/38","-","71.0526315789474",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","IndexedString","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Inflection","SUCCESS","13/20","-","65",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","NaturalSort","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","ObjectsUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Reference","SUCCESS","10/19","-","52.6315789473684",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Region","SUCCESS","7/25","-","28",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","SAXPathException","SUCCESS","1/10","-","10",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","SimpleCounter","SUCCESS","3/3","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","SortedArrayList","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","SortedMapVector","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","StringComparator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","StringEncoder64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","StringLink","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","StringList","SUCCESS","7/13","9/13","53.8461538461538","69.2307692307692","15.3846153846154","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","StringUtils","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","ToStringConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","UniqueTimestampGenerator","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Util","SUCCESS","16/28","-","57.1428571428571",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","baseline","3","Version","SUCCESS","12/19","16/19","63.1578947368421","84.2105263157895","21.0526315789474","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_baseline_run 3"
"original","32b","15","detailed","1","ArrayUtil","SUCCESS","20/57","-","35.0877192982456",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","Axis","SUCCESS","16/40","-","40",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","Base32","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","Base64","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","Base64Coder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","BigDecimalUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","BinaryDisplayConverter","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","ByteVector","SUCCESS","26/138","-","18.8405797101449",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","CaselessStringMap","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","CommandLine","SUCCESS","12/32","20/32","37.5","62.5","25","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","DateTools","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","DateUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","DisplayHelper","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","EmailFacadeState","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","FilterMatcher","SUCCESS","16/24","21/24","66.6666666666667","87.5","20.8333333333333","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","GridLayout2","SUCCESS","0/103","-","0",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","HashCodeUtils","SUCCESS","27/38","-","71.0526315789474",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","HtmlEncoder","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","IndexedString","SUCCESS","24/28","28/28","85.7142857142857","100","14.2857142857143","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","Inflection","SUCCESS","12/20","-","60",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","InspirentoUtilities","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","MapUtil","SUCCESS","16/16","-","100",,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","MathUtil","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","NaturalSort","FAILED","?","-",,,,"D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
"original","32b","15","detailed","1","ObjectsUtil","SUCCESS","7/14","14/14","50","100","50","D:\report\report writing\new_output_compare\Original\32b\output_32b_15 attempts_detailed_run 1"
